417;Burger Rossini;13947;Burger Rampoldi;45; ; ;2;PLATS; ; ;2;TVA 10%; ; ;64;72;MENU GRILL;45;CUISSONS SAUCE; ;Burger Rampoldi;
418;Poulet Fermier;13943;Poulet Fermier gril;37; ; ;2;PLATS; ; ;2;TVA 10%; ; ;64;72;MENU GRILL;45;CUISSONS SAUCE; ;Pollo gril;
419;Cote de Boeuf;13941;Costata di manzo di Rubia;125; ; ;2;PLATS; ; ;2;TVA 10%; ; ;64;72;MENU GRILL;45;CUISSONS SAUCE; ;Cote de Boeuf;
420;HAVANA 7 0.7;12685;HAVANA 7 0.7;160; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;61;BOUT RHUM; ;; ;HAVANA 7 0.7;
421;CACHACA LEBLON 0.7;12686;CACHACA LEBLON 0.7;160; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;61;BOUT RHUM; ;; ;CACHACA LEBLON 0.7;
422;APPLETON VX 0.7;12687;APPLETON VX 0.7;260; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;61;BOUT RHUM; ;; ;APPLETON VX 0.7;
423;EL DORADO 21 0.7;12688;EL DORADO 21 0.7;400; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;61;BOUT RHUM; ;; ;EL DORADO 21 0.7;
424;PATRON ANEJO 0.7;12692;PATRON ANEJO 0.7;250; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;62;BOUT TEQUILA; ;; ;PATRON ANEJO 0.7;
425;SLIDING HILL 0.75;13963;SLIDING HILL 0.75;12; ; ;15;VIN BLANC; ; ;1;TVA 20%;1;TVA 20%;64;67;VINS ETRANGER; ;; ;SLIDING HILL 0.75;
426;V.SLIDING HILL;13964;V.SLIDING HILL;16; ; ;15;VIN BLANC;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.SLIDING HILL;
427;CUERVO RESERVA 0.7;12695;CUERVO RESERVA 0.7;360; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;62;BOUT TEQUILA; ;; ;CUERVO RESERVA 0.7;
428;YAMAZAKI 12 !;12696;BT.YAMAZAKI 12 0.7;390; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;BT. YAMAZAKI 12;
429;HIBIKI 12 0.7;12698;HIBIKI 12 0.7;320; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;HIBIKI 12 0.7;
430;COGNAC/ARMAGNAC -->; ; APERITIFS -->;2,54; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;67;48;COGNAC/ARMAGNAC -->; ;; ;;
431;JACK SINGLE BARREL 0.7;12701;JACK SINGLE BARREL 0.7;170; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;JACK SINGLE BARREL 0.7;
432;REMY MARTIN XO 0.7;12704;REMY MARTIN XO 0.7;750; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;63;BOUT COGNAC/ARMAGNAC; ;; ;REMY MARTIN XO 0.7;
433;GLENFIDDICH 12 ;12706;BT.GLENFIDDICH 12 0.7;245; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;V. GLENFIDDICH 12;
434;GLENMORANGIE 10 0.7;12708;GLENMORANGIE 10 0.7;380; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;GLENMORANGIE 10 0.7;
435;V.KETEL ONE;13495;V.KETEL ONE;20; ; ; ; ; ; ;1;TVA 20%;1;TVA 20%;64;34;VODKA -->; ;; ;V.KETEL ONE;
436;Homar gril, salsa Olondeze;13959;Homar gril, salsa Olondeze;69; ; ;2;PLATS; ; ;2;TVA 10%;2;TVA 10%;64;72;MENU GRILL; ;; ;Homar gril, salsa Olondeze;
437;Tagliolino au Homard et Artich;13915;Linguini au Homard;48; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;64;64;SUGGESTIONS; ;; ;Tagliolino au Homard et Artich;
438;Salata Homar;13954;Salata Homar;49; ; ;1;ENTREE; ; ;2;TVA 10%;2;TVA 10%;64;17;ENTREES CHAUDES; ;; ;Salata Homar;
439;Pata Negra melon;13961;Pata Negra melon;26; ; ;1;ENTREE; ; ;2;TVA 10%;2;TVA 10%;64;16;ENTREES FROIDES; ;; ;Pata Negra melon;
440;LAPHROIGH 10 0.7;12709;LAPHROIGH 10 0.7;210; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;LAPHROIGH 10 0.7;
441;OBAN 14 ;12710;BT.OBAN 14 0.7;240; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;BT. OBAN 14;
442;FERNET BRANCA 0.7;12718;FERNET BRANCA 0.7;80; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;FERNET BRANCA 0.7;
443;SAMBUCA BLACK 0.7;12721;SAMBUCA BLACK 0.7;90; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;SAMBUCA BLACK 0.7;
444;GRAND MARNIER 0.7;12724;GRAND MARNIER 0.7;140; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;GRAND MARNIER 0.7;
445;HENNESSY RICHARD;12359;HENNESSY RICHARD;300; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64; ;; ;; ;;
446;MELA;13971;MELA;13; ; ;11;SS ALCOOL;23;DIVERS BAR;3;TVA 5,5%;3;TVA 5,5%;64;26;COCKTAILS -->; ;; ;MELA;
447;CALVAD.GONTIER 0.7;12727;CALVAD.GONTIER 0.7;240; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;CALVAD.GONTIER 0.7;
448;DRAMBUIE 0.7;12728;DRAMBUIE 0.7;170; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;DRAMBUIE 0.7;
449;MANZANITA 0.7;12729;MANZANITA 0.7;60; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;MANZANITA 0.7;
450;WHISKY -->; ; APERITIFS -->;2,54; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;67;49;WHISKY -->; ;; ;;
451;POIRE BRANA ;12730;BT.POIRE BRANA 0.7;230; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;BT. POIRE BRANA;
452;LOUIS XIII 0.7;12735;LOUIS XIII 0.7;5000; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;63;BOUT COGNAC/ARMAGNAC; ;; ;LOUIS XIII 0.7;
453;DARTIG.LOUIS 0.7;12737;DARTIG.LOUIS 0.7;600; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;63;BOUT COGNAC/ARMAGNAC; ;; ;DARTIG.LOUIS 0.7;
454;MACALAN 6;12741;MACALAN 6;5100; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;MACALAN 6;
455;CAROTA;13972;CAROTA;13; ; ;11;SS ALCOOL;23;DIVERS BAR;3;TVA 5,5%;3;TVA 5,5%;64;26;COCKTAILS -->; ;; ;CAROTA;
456;BARBABIETOLA;13973;BARBABIETOLA;13; ; ;11;SS ALCOOL;23;DIVERS BAR;3;TVA 5,5%;3;TVA 5,5%;64;26;COCKTAILS -->; ;; ;BARBABIETOLA;
457;SEDANO 1/3;13974;SEDANO 1/3;7; ; ;11;SS ALCOOL;23;DIVERS BAR;3;TVA 5,5%;3;TVA 5,5%;64;26;COCKTAILS -->; ;; ;SEDANO 1/3;
458;CETRIOLO;13975;CETRIOLO;13; ; ; ; ; ; ;3;TVA 5,5%;3;TVA 5,5%;64;26;COCKTAILS -->; ;; ;CETRIOLO;
459;CASA DRAGONES;12738;CASA DRAGONES;250; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;62;BOUT TEQUILA; ;; ;CASA DRAGONES;
460;MARTINI BIANCO;12744;MARTINI BIANCO;45; ; ;12;ALCOOL;15;APERITIFS;1;TVA 20%;1;TVA 20%;64;5; APERITIFS -->; ;; ;MARTINI BIANCO;
461;MELA 1/2;13976;MELA 1/2;7; ; ;11;SS ALCOOL;23;DIVERS BAR;3;TVA 5,5%; ; ; ;26;COCKTAILS -->; ;; ;MELA 1/2;
462;CENTRIF BA/ME/CA;13977;CENTRIF BA/ME/CA;13; ; ; ; ; ; ;3;TVA 5,5%;3;TVA 5,5%;64;26;COCKTAILS -->; ;; ;CENTRIF BA/ME/CA;
463;CENTRIF CET/SED/ME;13978;CENTRIF CET/SED/ME;13; ; ; ; ; ; ;3;TVA 5,5%;3;TVA 5,5%;64;26;COCKTAILS -->; ;; ;CENTRIF CET/SED/ME;
464;PASTIS 51;12749;PASTIS 51;80; ; ;12;ALCOOL;15;APERITIFS;1;TVA 20%;1;TVA 20%;64;5; APERITIFS -->; ;; ;PASTIS 51;
465;RICARD;12750;RICARD;80; ; ;12;ALCOOL;15;APERITIFS;1;TVA 20%;1;TVA 20%;64;5; APERITIFS -->; ;; ;RICARD;
466;COINTREAU 0.7;12751;COINTREAU 0.7;80; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;COINTREAU 0.7;
467;TIA MARIA 0.7;12753;TIA MARIA 0.7;90; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;TIA MARIA 0.7;
468;RAMAZZOTTI 1L;12784;RAMAZZOTTI 1L;80; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;RAMAZZOTTI 1L;
469;FRANGELICO 0.7;12786;FRANGELICO 0.7;65; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;FRANGELICO 0.7;
470;SCAMPI 1pz;13982;SCAMPI 1pz;18; ; ;1;ENTREE;14;DIVERS CUISINE;3;TVA 5,5%;3;TVA 5,5%;64;16;ENTREES FROIDES; ;; ;SCAMPI 1pz;
471;Meringa Croccante;13967;Meringa Coccante /pavlova/;16; ; ;3;DESSERTS; ; ;2;TVA 10%;3;TVA 5,5%;64;22;DESSERT -->; ;; ;Meringa Croccante;
472;ASPERGES TIEDES MOUSSELINE;13983;ASPERGES VAPEUR TRUFFE;23; ; ;1;ENTREE;14;DIVERS CUISINE;2;TVA 10%;2;TVA 10%;64;17;ENTREES CHAUDES; ;; ;ASPERGES VAPEUR TRUFFE;
473;Asperges vapeur truffe;13442;Asparagus Truffle, uova;29; ; ;1;ENTREE; ; ;2;TVA 10%;2;TVA 10%;64;17;ENTREES CHAUDES; ;; ;Asperges ti?des sauce Mousseli;
474;MACALAN 21;13986;MACALAN 21;790; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;MACALAN 21;
475;V.MACALAN 21;13987;V.MACALAN 21;60; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;49;WHISKY -->; ;; ;V.MACALAN 21;
476;CHATEAU MARGAUX 05;13989;CHATEAU MARGAUX 05;2100; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;4;BORDEAUX  -->; ;; ;CHATEAU MARGAUX 05;
477;ST GERMAIN;12787;ST GERMAIN;130; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;ST GERMAIN;
478;MALIBU 0.7;12790;MALIBU 0.7;80; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;MALIBU 0.7;
479;MARASCHINO 0.7;12791;MARASCHINO 0.7;50; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;MARASCHINO 0.7;
480;BLONDE ST TROPEZ;14001;BLONDE ST TROPEZ;12; ; ;12;ALCOOL;16;BIERES;1;TVA 20%;1;TVA 20%;64;53;BIERES BOUTEILLE-->; ;; ;BLONDE ST TROPEZ;
481;CHARIOT 8ˆ;14004;CHARIOT 8ˆ;8; ; ;3;DESSERTS;14;DIVERS CUISINE;2;TVA 10%; ; ;64;22;DESSERT -->;22;DESSERT -->; ;CHARIOT 8ˆ;
482;CURACAO ORANGE 0.7;12834;CURACAO ORANGE 0.7;60; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;CURACAO ORANGE 0.7;
483;WILLIAMS !;13030;BT.WILLIAMS;120; ; ; ; ; ; ;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;BT.WILLIAMS;
484;KETEL ONE 0.7;13031;KETEL ONE 0.7;150; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;60;BOUT VODKA; ;; ;KETEL ONE 0.7;
485;BLU LABEL 0.7;13041;BLU LABEL 0.7;450; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;BLU LABEL 0.7;
486;GR SASSICAIA 0.5;13042;GR SASSICAIA 0.5;230; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;GR SASSICAIA 0.5;
487;DON JULIO 1942 0.7;13044;DON JULIO 1942 0.7;450; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;61;BOUT RHUM; ;; ;DON JULIO 1942 0.7;
488;ZACAPA XO 0.7;13047;ZACAPA XO 0.7;250; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;61;BOUT RHUM; ;; ;ZACAPA XO 0.7;
489;GIN MARE 0.7;13048;GIN MARE 0.7;160; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;59;BOUT GIN; ;; ;GIN MARE 0.7;
490;MARKES MARK 0.7 ;13049;BT.MARKES MARK 0.7;280; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;BT.MARKES MARK 0.7;
491;BELVEDER 0.7;13050;BELVEDER 0.7;200; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;60;BOUT VODKA; ;; ;BELVEDER 0.7;
492;BRANDY NAPOLEON 0.7 ;13052;BT.BRANDY NAPOLEON 0.7;60; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;BT.BRANDY NAPOLEON 0.7;
493;GREY GOOSE 0.7;13056;GREY GOOSE 0.7;250; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;60;BOUT VODKA; ;; ;GREY GOOSE 0.7;
494;BELUGA GOLD 0.7;13057;BELUGA GOLD 0.7;400; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;60;BOUT VODKA; ;; ;BELUGA GOLD 0.7;
495;BOMBEY 0.7;13060;BOMBEY 0.7;120; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%; ; ;64;59;BOUT GIN; ;; ;BOMBEY 0.7;
496;JAGERMEISTER 0.7;13064;JAGERMEISTER 0.7;90; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;JAGERMEISTER 0.7;
497;LIMONCELLO 0.7;13065;LIMONCELLO 0.7;90; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;LIMONCELLO 0.7;
498;REMY MARTIN VSOP 0.7;13066;REMY MARTIN VSOP 0.7;150; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;63;BOUT COGNAC/ARMAGNAC; ;; ;REMY MARTIN VSOP 0.7;
499;RHUM BL TROIS 1L;13067;RHUM BL TROIS 1L;120; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;61;BOUT RHUM; ;; ;RHUM BL TROIS 1L;
500;MACALAN AMBER 0.7;13068;MACALAN AMBER 0.7;280; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;MACALAN AMBER 0.7;
501;WILLIAM DUCHESSE 0.7;13069;WILLIAM DUCHESSE 0.7;90; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%; ; ;64;54;DIGESTIFS -->; ;; ;WILLIAM DUCHESSE 0.7;
502;CHIVAS 12;13298;CHIVAS 12;150; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;CHIVAS 12;
503;J&B;13299;J&B;130; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;J&B;
504;GLENFIDDICH 12;13300;GLENFIDDICH 12;160; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;GLENFIDDICH 12;
505;PIPPERMINT GET 27;13301;PIPPERMINT GET 27;100; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;PIPPERMINT GET 27;
506;JAMESON;13303;JAMESON;100; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;JAMESON;
507;BOURBON ;13304;BT.BOURBON;100; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;BT.BOURBON;
508;JACK DANIELS HONEY;13305;JACK DANIELS HONEY;240; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;JACK DANIELS HONEY;
509;MONKEY ;13317;BT.MONKEY;110; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;59;BOUT GIN; ;; ;BT.MONKEY;
510;KRAKEN BLACK;13318;KRAKEN BLACK;150; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;61;BOUT RHUM; ;; ;KRAKEN BLACK;
511;MARTINI ROUGE 1L;13336;MARTINI ROUGE 1L;50; ; ;12;ALCOOL;15;APERITIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;MARTINI ROUGE 1L;
512;GREY GOOSE VX 1L;13337;GREY GOOSE VX 1L;500; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;60;BOUT VODKA; ;; ;GREY GOOSE VX 1L;
513;BAILEYS 0.7;13340;BAILEYS 0.7;90; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;BAILEYS 0.7;
514;BLACK LABEL;13341;BLACK LABEL;120; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;BLACK LABEL;
515;SAUSA SILVER ;13342;BT.SAUSA SILVER;100; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;62;BOUT TEQUILA; ;; ;BT.SAUSA SILVER;
516;KAHLUA;13487;KAHLUA;90; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;KAHLUA;
517;MONTENEGRO;13496;MONTENEGRO;100; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;MONTENEGRO;
518;GR. NONINO;13497;GR. NONINO;150; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;GR. NONINO;
519;BELUGA NOBLE ;13499;BT.BELUGA NOBLE;300; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;60;BOUT VODKA; ;; ;BT.BELUGA NOBLE;
520;JUS FRUITS -->; ; APERITIFS -->;2,54; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;2;TVA 10%;67;51;JUS FRUITS -->; ;; ;;
521;JUS D ORANGE;12372;JUS D ORANGE;5; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;2;TVA 10%;64;51;JUS FRUITS -->; ;; ;;
522;JUS DE POMME;12375;JUS DE POMME;5; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;2;TVA 10%;64;51;JUS FRUITS -->; ;; ;;
523;KAUFFMAN;13501;KAUFFMAN;420; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;60;BOUT VODKA; ;; ;KAUFFMAN;
524;JUS D ANANAS;12371;JUS D ANANAS;5; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;2;TVA 10%;64;51;JUS FRUITS -->; ;; ;;
525;JUS DE CRANBERRY;12373;JUS DE CRANBERRY;5; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;2;TVA 10%;64;51;JUS FRUITS -->; ;; ;;
526;JUS D ABRICOT;12370;JUS D ABRICOT;5; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;2;TVA 10%;64;51;JUS FRUITS -->; ;; ;;
527;JUS DE TOMATE;12376;JUS DE TOMATE;5; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;2;TVA 10%;64;51;JUS FRUITS -->; ;; ;;
528;HENNESY PARADIS;13507;HENNESY PARADIS;1800; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;63;BOUT COGNAC/ARMAGNAC; ;; ;HENNESY PARADIS;
529;NIKKA 17;13509;NIKKA 17;550; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;NIKKA 17;
530;NIKKA 21;13510;NIKKA 21;600; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;NIKKA 21;
531;JUS DE FRAISE;12374;JUS DE FRAISE;5; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;2;TVA 10%;64;51;JUS FRUITS -->; ;; ;;
532;PATRON XO CAFE;13511;PATRON XO CAFE;150; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;62;BOUT TEQUILA; ;; ;PATRON XO CAFE;
533;PATRON SILVER;13512;PATRON SILVER;230; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;62;BOUT TEQUILA; ;; ;PATRON SILVER;
534;PATRON PLATINUM;13513;PATRON PLATINUM;520; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;62;BOUT TEQUILA; ;; ;PATRON PLATINUM;
535;BURDEOS ;13514;BT.BURDEOS;720; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;62;BOUT TEQUILA; ;; ;BT.BURDEOS;
536;ARMAGNAC BAS 1976;13532;ARMAGNAC BAS 1976;410; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;63;BOUT COGNAC/ARMAGNAC; ;; ;ARMAGNAC BAS 1976;
537;ARMAGNAC BAS 1978;13533;ARMAGNAC BAS 1978;390; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%; ; ;64;63;BOUT COGNAC/ARMAGNAC; ;; ;ARMAGNAC BAS 1978;
538;ARMAGNAC BAS 1982;13534;ARMAGNAC BAS 1982;380; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;63;BOUT COGNAC/ARMAGNAC; ;; ;ARMAGNAC BAS 1982;
539;ARMAGNAC BAS 1989;13535;ARMAGNAC BAS 1989;350; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;63;BOUT COGNAC/ARMAGNAC; ;; ;ARMAGNAC BAS 1989;
540;ARMAGNAC BAS;13536;ARMAGNAC BAS;480; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;63;BOUT COGNAC/ARMAGNAC; ;; ;ARMAGNAC BAS;
541;CAPRANO ROSSO ;13546;BT.CAPRANO ROSSO 1L;100; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;BT.CAPRANO ROSSO;
542;FRAMBOISE BRANA;13548;FRAMBOISE BRANA;160; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;FRAMBOISE BRANA;
543;APPLETON 21;13549;APPLETON 21;300; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;61;BOUT RHUM; ;; ;APPLETON 21;
544;HAVANA MAXIMO;13550;HAVANA MAXIMO;3500; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;61;BOUT RHUM; ;; ;HAVANA MAXIMO;
545;LIQUEUR D'ABRICOT BRANDY;13551;LIQUEUR D'ABRICOT BRANDY;50; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;LIQUEUR D'ABRICOT BRANDY;
546;GINE VINE;13586;GINE VINE;140; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;59;BOUT GIN; ;; ;GINE VINE;
547;TRIPLE SEC ;13661;BT.TRIPLE SEC 0.7;75; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;5; APERITIFS -->; ;; ;BT.TRIPLE SEC ;
548;EDELKLOWER 0.7 !;13662;BT.EDELKLOWER 0.7;60; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;5; APERITIFS -->; ;; ;BT.EDELKLOWER 0.7;
549;V.PATRON BURDEOS ;13594;V.PATRON BURDEOS;45; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;47;TEQUILA -->; ;; ;V.PATRON BURDEOS;
550;SODAS -->; ; APERITIFS -->;2,54; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;2;TVA 10%;67;52;SODAS -->; ;; ;;
551;COCA;12251;COCA;6; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;2;TVA 10%;64;52;SODAS -->; ;; ;;
552;COCA ZERO;12252;COCA ZERO;6; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;2;TVA 10%;64;52;SODAS -->; ;; ;;
